sudo: a password is required
Currently logged in as: t4r3k (t4r3k-carleton-university). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.17.5
wandb: Run data is saved locally in /home/library/workspace/mlos/gym/0_mdpax/wandb/run-20240729_034631-wioe5rny
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run prime-snowflake-15
wandb: ⭐️ View project at https://wandb.ai/t4r3k-carleton-university/moon
wandb: 🚀 View run at https://wandb.ai/t4r3k-carleton-university/moon/runs/wioe5rny
No saved agents found.
Time: 00h 00m 03s, Episode: 0, Steps: 10, epr: -18.0, Loss: 0.0 Score: -18.0, Done: False
Time: 00h 01m 37s, Episode: 233, Steps: 1193, epr: 4.7, Loss: 30.4 Score: 15.0, Done: True
Time: 00h 01m 38s, Episode: 234, Steps: 1196, epr: 4.73, Loss: 44.9 Score: 12.0, Done: True
Time: 00h 01m 38s, Episode: 235, Steps: 1197, epr: 4.78, Loss: 35.5 Score: 15.0, Done: True
Time: 00h 01m 39s, Episode: 236, Steps: 1198, epr: 4.82, Loss: 44.4 Score: 15.0, Done: True
Time: 00h 01m 39s, Episode: 237, Steps: 1205, epr: 4.82, Loss: 27.9 Score: 5.0, Done: True
Time: 00h 01m 40s, Episode: 238, Steps: 1206, epr: 4.86, Loss: 42.7 Score: 15.0, Done: True
Time: 00h 01m 40s, Episode: 239, Steps: 1208, epr: 4.9, Loss: 34.7 Score: 14.0, Done: True
Time: 00h 01m 41s, Episode: 240, Steps: 1218, epr: 4.81, Loss: 31.7 Score: -17.0, Done: False
Time: 00h 01m 41s, Episode: 241, Steps: 1228, epr: 4.71, Loss: 21.5 Score: -19.0, Done: False
Time: 00h 01m 42s, Episode: 242, Steps: 1238, epr: 4.59, Loss: 31.7 Score: -24.0, Done: False
Time: 00h 01m 42s, Episode: 243, Steps: 1239, epr: 4.64, Loss: 46.5 Score: 15.0, Done: True
Time: 00h 01m 43s, Episode: 244, Steps: 1242, epr: 4.67, Loss: 23.4 Score: 13.0, Done: True
Time: 00h 01m 43s, Episode: 245, Steps: 1247, epr: 4.7, Loss: 46.0 Score: 11.0, Done: True
Time: 00h 01m 44s, Episode: 246, Steps: 1248, epr: 4.74, Loss: 32.2 Score: 15.0, Done: True
Time: 00h 01m 44s, Episode: 247, Steps: 1249, epr: 4.78, Loss: 44.0 Score: 15.0, Done: True
Time: 00h 01m 45s, Episode: 248, Steps: 1254, epr: 4.79, Loss: 31.1 Score: 8.0, Done: True
Time: 00h 01m 46s, Episode: 249, Steps: 1257, epr: 4.82, Loss: 29.6 Score: 13.0, Done: True
Time: 00h 01m 46s, Episode: 250, Steps: 1258, epr: 4.86, Loss: 28.3 Score: 15.0, Done: True
Time: 00h 01m 47s, Episode: 251, Steps: 1264, epr: 4.88, Loss: 32.3 Score: 8.0, Done: True
Time: 00h 01m 47s, Episode: 252, Steps: 1266, epr: 4.91, Loss: 21.6 Score: 14.0, Done: True
Time: 00h 01m 48s, Episode: 253, Steps: 1269, epr: 4.94, Loss: 39.2 Score: 13.0, Done: True
Time: 00h 01m 48s, Episode: 254, Steps: 1272, epr: 4.96, Loss: 42.0 Score: 10.0, Done: True
Time: 00h 01m 49s, Episode: 255, Steps: 1274, epr: 5.0, Loss: 48.8 Score: 14.0, Done: True
Time: 00h 01m 49s, Episode: 256, Steps: 1281, epr: 5.0, Loss: 25.4 Score: 6.0, Done: True
Time: 00h 01m 50s, Episode: 257, Steps: 1282, epr: 5.04, Loss: 25.5 Score: 15.0, Done: True
Time: 00h 01m 50s, Episode: 258, Steps: 1286, epr: 5.07, Loss: 30.3 Score: 12.0, Done: True
Time: 00h 01m 51s, Episode: 259, Steps: 1291, epr: 5.08, Loss: 29.2 Score: 8.0, Done: True
Time: 00h 01m 51s, Episode: 260, Steps: 1297, epr: 5.08, Loss: 25.5 Score: 4.0, Done: True
Time: 00h 01m 52s, Episode: 261, Steps: 1302, epr: 5.09, Loss: 52.2 Score: 9.0, Done: True
Time: 00h 01m 52s, Episode: 262, Steps: 1307, epr: 5.1, Loss: 38.2 Score: 8.0, Done: True
Time: 00h 01m 53s, Episode: 263, Steps: 1317, epr: 5.0, Loss: 31.7 Score: -21.0, Done: False
Time: 00h 01m 53s, Episode: 264, Steps: 1321, epr: 5.03, Loss: 55.5 Score: 12.0, Done: True
Time: 00h 01m 54s, Episode: 265, Steps: 1331, epr: 5.02, Loss: 28.1 Score: 1.0, Done: True
Time: 00h 01m 54s, Episode: 266, Steps: 1337, epr: 5.03, Loss: 40.6 Score: 9.0, Done: True
Time: 00h 01m 55s, Episode: 267, Steps: 1338, epr: 5.07, Loss: 37.4 Score: 15.0, Done: True
Time: 00h 01m 55s, Episode: 268, Steps: 1340, epr: 5.1, Loss: 35.2 Score: 14.0, Done: True
Time: 00h 01m 56s, Episode: 269, Steps: 1346, epr: 5.12, Loss: 30.9 Score: 10.0, Done: True
Time: 00h 01m 56s, Episode: 270, Steps: 1351, epr: 5.14, Loss: 38.7 Score: 11.0, Done: True
Time: 00h 01m 57s, Episode: 271, Steps: 1355, epr: 5.16, Loss: 23.7 Score: 10.0, Done: True
Time: 00h 01m 57s, Episode: 272, Steps: 1356, epr: 5.19, Loss: 33.0 Score: 15.0, Done: True
Time: 00h 01m 58s, Episode: 273, Steps: 1360, epr: 5.21, Loss: 21.1 Score: 10.0, Done: True
Time: 00h 01m 58s, Episode: 274, Steps: 1363, epr: 5.24, Loss: 23.4 Score: 12.0, Done: True
Time: 00h 01m 59s, Episode: 275, Steps: 1366, epr: 5.26, Loss: 32.1 Score: 13.0, Done: True
Time: 00h 01m 59s, Episode: 276, Steps: 1376, epr: 5.27, Loss: 20.0 Score: 6.0, Done: True
Time: 00h 02m 00s, Episode: 277, Steps: 1379, epr: 5.29, Loss: 17.7 Score: 11.0, Done: True
Time: 00h 02m 00s, Episode: 278, Steps: 1384, epr: 5.3, Loss: 33.1 Score: 9.0, Done: True
Time: 00h 02m 01s, Episode: 279, Steps: 1391, epr: 5.3, Loss: 19.8 Score: 5.0, Done: True
Time: 00h 02m 01s, Episode: 280, Steps: 1394, epr: 5.33, Loss: 19.8 Score: 13.0, Done: True
Time: 00h 02m 02s, Episode: 281, Steps: 1396, epr: 5.36, Loss: 53.0 Score: 14.0, Done: True
Time: 00h 02m 02s, Episode: 282, Steps: 1399, epr: 5.38, Loss: 18.6 Score: 11.0, Done: True
Time: 00h 02m 03s, Episode: 283, Steps: 1406, epr: 5.39, Loss: 22.0 Score: 8.0, Done: True
Time: 00h 02m 04s, Episode: 284, Steps: 1415, epr: 5.38, Loss: 45.2 Score: 2.0, Done: True
Time: 00h 02m 04s, Episode: 285, Steps: 1419, epr: 5.4, Loss: 17.9 Score: 11.0, Done: True
Time: 00h 02m 05s, Episode: 286, Steps: 1424, epr: 5.41, Loss: 18.8 Score: 11.0, Done: True
Time: 00h 02m 05s, Episode: 287, Steps: 1428, epr: 5.42, Loss: 17.1 Score: 7.0, Done: True
Time: 00h 02m 06s, Episode: 288, Steps: 1435, epr: 5.41, Loss: 25.7 Score: 2.0, Done: True
Time: 00h 02m 06s, Episode: 289, Steps: 1438, epr: 5.43, Loss: 20.3 Score: 11.0, Done: True
Time: 00h 02m 07s, Episode: 290, Steps: 1440, epr: 5.45, Loss: 14.8 Score: 12.0, Done: True
Time: 00h 02m 07s, Episode: 291, Steps: 1446, epr: 5.46, Loss: 17.1 Score: 7.0, Done: True
Time: 00h 02m 08s, Episode: 292, Steps: 1454, epr: 5.43, Loss: 26.9 Score: -1.0, Done: True
Time: 00h 02m 08s, Episode: 293, Steps: 1456, epr: 5.46, Loss: 35.5 Score: 14.0, Done: True
Time: 00h 02m 09s, Episode: 294, Steps: 1461, epr: 5.48, Loss: 19.9 Score: 10.0, Done: True
Time: 00h 02m 09s, Episode: 295, Steps: 1465, epr: 5.5, Loss: 23.2 Score: 12.0, Done: True
Time: 00h 02m 10s, Episode: 296, Steps: 1473, epr: 5.49, Loss: 25.8 Score: 2.0, Done: True
Time: 00h 02m 10s, Episode: 297, Steps: 1482, epr: 5.49, Loss: 24.5 Score: 5.0, Done: True
Time: 00h 02m 11s, Episode: 298, Steps: 1486, epr: 5.5, Loss: 13.4 Score: 9.0, Done: True
Time: 00h 02m 11s, Episode: 299, Steps: 1490, epr: 5.51, Loss: 19.0 Score: 9.0, Done: True
Time: 00h 02m 12s, Episode: 300, Steps: 1493, epr: 5.53, Loss: 13.5 Score: 11.0, Done: True
Time: 00h 02m 12s, Episode: 301, Steps: 1494, epr: 5.56, Loss: 32.1 Score: 15.0, Done: True
Time: 00h 02m 13s, Episode: 302, Steps: 1497, epr: 5.58, Loss: 15.1 Score: 13.0, Done: True
Time: 00h 02m 13s, Episode: 303, Steps: 1502, epr: 5.6, Loss: 15.6 Score: 9.0, Done: True
Time: 00h 02m 14s, Episode: 304, Steps: 1504, epr: 5.62, Loss: 14.2 Score: 14.0, Done: True
Time: 00h 02m 14s, Episode: 305, Steps: 1507, epr: 5.64, Loss: 12.6 Score: 12.0, Done: True
Time: 00h 02m 15s, Episode: 306, Steps: 1511, epr: 5.66, Loss: 13.0 Score: 10.0, Done: True
Time: 00h 02m 15s, Episode: 307, Steps: 1514, epr: 5.68, Loss: 12.0 Score: 13.0, Done: True
Time: 00h 02m 16s, Episode: 308, Steps: 1524, epr: 5.62, Loss: 20.6 Score: -13.0, Done: False
Time: 00h 02m 17s, Episode: 309, Steps: 1529, epr: 5.64, Loss: 12.6 Score: 11.0, Done: True
Time: 00h 02m 17s, Episode: 310, Steps: 1532, epr: 5.66, Loss: 12.1 Score: 13.0, Done: True
Time: 00h 02m 18s, Episode: 311, Steps: 1533, epr: 5.69, Loss: 30.8 Score: 15.0, Done: True
Time: 00h 02m 18s, Episode: 312, Steps: 1534, epr: 5.72, Loss: 15.2 Score: 15.0, Done: True
Time: 00h 02m 19s, Episode: 313, Steps: 1539, epr: 5.72, Loss: 12.3 Score: 6.0, Done: True
Time: 00h 02m 19s, Episode: 314, Steps: 1547, epr: 5.71, Loss: 12.7 Score: 2.0, Done: True
Time: 00h 02m 20s, Episode: 315, Steps: 1552, epr: 5.72, Loss: 13.9 Score: 9.0, Done: True
Time: 00h 02m 20s, Episode: 316, Steps: 1554, epr: 5.75, Loss: 10.1 Score: 14.0, Done: True
Time: 00h 02m 21s, Episode: 317, Steps: 1555, epr: 5.78, Loss: 13.3 Score: 15.0, Done: True
Time: 00h 02m 21s, Episode: 318, Steps: 1560, epr: 5.79, Loss: 35.2 Score: 11.0, Done: True
Time: 00h 02m 22s, Episode: 319, Steps: 1561, epr: 5.82, Loss: 13.6 Score: 15.0, Done: True
Time: 00h 02m 22s, Episode: 320, Steps: 1562, epr: 5.85, Loss: 11.4 Score: 15.0, Done: True
Time: 00h 02m 23s, Episode: 321, Steps: 1564, epr: 5.88, Loss: 12.0 Score: 14.0, Done: True
Time: 00h 02m 24s, Episode: 322, Steps: 1566, epr: 5.89, Loss: 14.6 Score: 12.0, Done: True
Time: 00h 02m 24s, Episode: 323, Steps: 1570, epr: 5.91, Loss: 11.1 Score: 12.0, Done: True
Time: 00h 02m 25s, Episode: 324, Steps: 1575, epr: 5.92, Loss: 12.2 Score: 9.0, Done: True
Time: 00h 02m 25s, Episode: 325, Steps: 1582, epr: 5.92, Loss: 14.3 Score: 4.0, Done: True
Time: 00h 02m 26s, Episode: 326, Steps: 1586, epr: 5.93, Loss: 11.9 Score: 11.0, Done: True
Time: 00h 02m 26s, Episode: 327, Steps: 1591, epr: 5.94, Loss: 11.2 Score: 8.0, Done: True
Time: 00h 02m 27s, Episode: 328, Steps: 1592, epr: 5.97, Loss: 13.2 Score: 15.0, Done: True
Time: 00h 02m 27s, Episode: 329, Steps: 1599, epr: 5.96, Loss: 10.2 Score: 3.0, Done: True
Time: 00h 02m 28s, Episode: 330, Steps: 1600, epr: 5.98, Loss: 11.0 Score: 15.0, Done: True
Time: 00h 02m 28s, Episode: 331, Steps: 1602, epr: 6.01, Loss: 13.9 Score: 13.0, Done: True
Time: 00h 02m 29s, Episode: 332, Steps: 1609, epr: 6.01, Loss: 9.47 Score: 8.0, Done: True
Time: 00h 02m 29s, Episode: 333, Steps: 1617, epr: 6.0, Loss: 12.3 Score: 2.0, Done: True
Time: 00h 02m 30s, Episode: 334, Steps: 1618, epr: 6.03, Loss: 13.5 Score: 15.0, Done: True
Time: 00h 02m 30s, Episode: 335, Steps: 1624, epr: 6.01, Loss: 12.4 Score: 2.0, Done: True
Time: 00h 02m 31s, Episode: 336, Steps: 1626, epr: 6.04, Loss: 9.81 Score: 14.0, Done: True
Time: 00h 02m 31s, Episode: 337, Steps: 1628, epr: 6.06, Loss: 11.3 Score: 14.0, Done: True
Time: 00h 02m 32s, Episode: 338, Steps: 1632, epr: 6.07, Loss: 19.7 Score: 10.0, Done: True
Time: 00h 02m 32s, Episode: 339, Steps: 1633, epr: 6.1, Loss: 8.43 Score: 15.0, Done: True
Time: 00h 02m 33s, Episode: 340, Steps: 1637, epr: 6.11, Loss: 11.3 Score: 11.0, Done: True
Time: 00h 02m 33s, Episode: 341, Steps: 1639, epr: 6.14, Loss: 13.8 Score: 14.0, Done: True
Time: 00h 02m 34s, Episode: 342, Steps: 1648, epr: 6.12, Loss: 10.3 Score: -1.0, Done: True
Time: 00h 02m 35s, Episode: 343, Steps: 1651, epr: 6.13, Loss: 13.1 Score: 12.0, Done: True
Time: 00h 02m 35s, Episode: 344, Steps: 1655, epr: 6.15, Loss: 9.36 Score: 11.0, Done: True
Time: 00h 02m 36s, Episode: 345, Steps: 1658, epr: 6.16, Loss: 11.1 Score: 10.0, Done: True
Time: 00h 02m 36s, Episode: 346, Steps: 1660, epr: 6.18, Loss: 11.2 Score: 12.0, Done: True
Time: 00h 02m 37s, Episode: 347, Steps: 1670, epr: 6.11, Loss: 16.6 Score: -16.0, Done: False
Time: 00h 02m 37s, Episode: 348, Steps: 1671, epr: 6.14, Loss: 16.2 Score: 15.0, Done: True
Time: 00h 02m 38s, Episode: 349, Steps: 1674, epr: 6.16, Loss: 10.4 Score: 13.0, Done: True
Time: 00h 02m 38s, Episode: 350, Steps: 1676, epr: 6.18, Loss: 10.5 Score: 14.0, Done: True
Time: 00h 02m 39s, Episode: 351, Steps: 1678, epr: 6.2, Loss: 11.2 Score: 14.0, Done: True
Time: 00h 02m 39s, Episode: 352, Steps: 1680, epr: 6.22, Loss: 16.0 Score: 14.0, Done: True
Time: 00h 02m 40s, Episode: 353, Steps: 1687, epr: 6.23, Loss: 10.5 Score: 8.0, Done: True
Time: 00h 02m 40s, Episode: 354, Steps: 1694, epr: 6.23, Loss: 10.7 Score: 5.0, Done: True
Time: 00h 02m 41s, Episode: 355, Steps: 1695, epr: 6.25, Loss: 12.3 Score: 15.0, Done: True
Time: 00h 02m 42s, Episode: 356, Steps: 1696, epr: 6.27, Loss: 18.9 Score: 15.0, Done: True
Time: 00h 02m 42s, Episode: 357, Steps: 1697, epr: 6.3, Loss: 12.4 Score: 15.0, Done: True
Time: 00h 02m 43s, Episode: 358, Steps: 1699, epr: 6.32, Loss: 12.5 Score: 13.0, Done: True
Time: 00h 02m 43s, Episode: 359, Steps: 1704, epr: 6.33, Loss: 12.8 Score: 10.0, Done: True
Time: 00h 02m 44s, Episode: 360, Steps: 1707, epr: 6.34, Loss: 10.6 Score: 12.0, Done: True
Time: 00h 02m 44s, Episode: 361, Steps: 1708, epr: 6.37, Loss: 14.6 Score: 15.0, Done: True
Time: 00h 02m 45s, Episode: 362, Steps: 1711, epr: 6.38, Loss: 12.3 Score: 12.0, Done: True
Time: 00h 02m 45s, Episode: 363, Steps: 1718, epr: 6.38, Loss: 10.5 Score: 5.0, Done: True
Time: 00h 02m 46s, Episode: 364, Steps: 1719, epr: 6.4, Loss: 10.6 Score: 15.0, Done: True
Time: 00h 02m 46s, Episode: 365, Steps: 1728, epr: 6.39, Loss: 10.9 Score: 3.0, Done: True
Time: 00h 02m 47s, Episode: 366, Steps: 1733, epr: 6.4, Loss: 10.8 Score: 9.0, Done: True
Time: 00h 02m 47s, Episode: 367, Steps: 1740, epr: 6.39, Loss: 12.2 Score: 4.0, Done: True
Time: 00h 02m 48s, Episode: 368, Steps: 1743, epr: 6.41, Loss: 10.1 Score: 13.0, Done: True
Time: 00h 02m 48s, Episode: 369, Steps: 1750, epr: 6.39, Loss: 9.84 Score: 0.0, Done: True
Time: 00h 02m 49s, Episode: 370, Steps: 1752, epr: 6.41, Loss: 11.2 Score: 13.0, Done: True
Time: 00h 02m 49s, Episode: 371, Steps: 1753, epr: 6.44, Loss: 12.5 Score: 15.0, Done: True
Time: 00h 02m 50s, Episode: 372, Steps: 1754, epr: 6.46, Loss: 12.9 Score: 15.0, Done: True
Time: 00h 02m 50s, Episode: 373, Steps: 1758, epr: 6.47, Loss: 13.9 Score: 12.0, Done: True
Time: 00h 02m 51s, Episode: 374, Steps: 1759, epr: 6.5, Loss: 13.8 Score: 15.0, Done: True
Time: 00h 02m 51s, Episode: 375, Steps: 1761, epr: 6.51, Loss: 12.4 Score: 12.0, Done: True
Time: 00h 02m 52s, Episode: 376, Steps: 1763, epr: 6.53, Loss: 9.78 Score: 14.0, Done: True
Time: 00h 02m 53s, Episode: 377, Steps: 1768, epr: 6.54, Loss: 11.6 Score: 10.0, Done: True
Time: 00h 02m 53s, Episode: 378, Steps: 1771, epr: 6.55, Loss: 12.8 Score: 10.0, Done: True
Time: 00h 02m 54s, Episode: 379, Steps: 1773, epr: 6.57, Loss: 11.6 Score: 13.0, Done: True
Time: 00h 02m 54s, Episode: 380, Steps: 1776, epr: 6.58, Loss: 11.1 Score: 12.0, Done: True
Time: 00h 02m 55s, Episode: 381, Steps: 1783, epr: 6.58, Loss: 11.0 Score: 8.0, Done: True
Time: 00h 02m 55s, Episode: 382, Steps: 1786, epr: 6.6, Loss: 8.87 Score: 13.0, Done: True
Time: 00h 02m 56s, Episode: 383, Steps: 1790, epr: 6.61, Loss: 11.4 Score: 11.0, Done: True
Time: 00h 02m 56s, Episode: 384, Steps: 1792, epr: 6.63, Loss: 11.2 Score: 12.0, Done: True
Time: 00h 02m 57s, Episode: 385, Steps: 1794, epr: 6.64, Loss: 11.4 Score: 13.0, Done: True
Time: 00h 02m 57s, Episode: 386, Steps: 1795, epr: 6.66, Loss: 9.98 Score: 15.0, Done: True
Time: 00h 02m 58s, Episode: 387, Steps: 1797, epr: 6.68, Loss: 12.0 Score: 14.0, Done: True
Time: 00h 02m 58s, Episode: 388, Steps: 1798, epr: 6.7, Loss: 9.6 Score: 15.0, Done: True
Time: 00h 02m 59s, Episode: 389, Steps: 1800, epr: 6.72, Loss: 9.81 Score: 14.0, Done: True
Time: 00h 02m 59s, Episode: 390, Steps: 1802, epr: 6.74, Loss: 10.9 Score: 14.0, Done: True
Time: 00h 03m 00s, Episode: 391, Steps: 1804, epr: 6.76, Loss: 9.85 Score: 13.0, Done: True
Time: 00h 03m 01s, Episode: 392, Steps: 1807, epr: 6.77, Loss: 8.54 Score: 11.0, Done: True
Time: 00h 03m 01s, Episode: 393, Steps: 1809, epr: 6.79, Loss: 10.5 Score: 14.0, Done: True
Time: 00h 03m 02s, Episode: 394, Steps: 1810, epr: 6.81, Loss: 9.07 Score: 15.0, Done: True
Time: 00h 03m 02s, Episode: 395, Steps: 1812, epr: 6.83, Loss: 8.92 Score: 14.0, Done: True
Time: 00h 03m 03s, Episode: 396, Steps: 1814, epr: 6.84, Loss: 9.5 Score: 14.0, Done: True
Time: 00h 03m 03s, Episode: 397, Steps: 1817, epr: 6.86, Loss: 10.2 Score: 12.0, Done: True
Time: 00h 03m 04s, Episode: 398, Steps: 1821, epr: 6.86, Loss: 11.8 Score: 10.0, Done: True
Time: 00h 03m 04s, Episode: 399, Steps: 1824, epr: 6.88, Loss: 11.5 Score: 13.0, Done: True
Time: 00h 03m 05s, Episode: 400, Steps: 1826, epr: 6.9, Loss: 10.9 Score: 14.0, Done: True
Time: 00h 03m 05s, Episode: 401, Steps: 1827, epr: 6.92, Loss: 9.83 Score: 15.0, Done: True
Time: 00h 03m 06s, Episode: 402, Steps: 1830, epr: 6.93, Loss: 9.66 Score: 12.0, Done: True
Time: 00h 03m 07s, Episode: 403, Steps: 1832, epr: 6.95, Loss: 7.7 Score: 14.0, Done: True
Time: 00h 03m 07s, Episode: 404, Steps: 1835, epr: 6.96, Loss: 10.9 Score: 11.0, Done: True
Time: 00h 03m 08s, Episode: 405, Steps: 1839, epr: 6.97, Loss: 10.7 Score: 11.0, Done: True
Time: 00h 03m 08s, Episode: 406, Steps: 1847, epr: 6.95, Loss: 11.7 Score: 0.0, Done: True
Time: 00h 03m 09s, Episode: 407, Steps: 1849, epr: 6.97, Loss: 8.87 Score: 13.0, Done: True
Time: 00h 03m 09s, Episode: 408, Steps: 1854, epr: 6.97, Loss: 9.67 Score: 10.0, Done: True
Time: 00h 03m 10s, Episode: 409, Steps: 1856, epr: 6.99, Loss: 9.99 Score: 14.0, Done: True
Time: 00h 03m 10s, Episode: 410, Steps: 1863, epr: 6.99, Loss: 8.21 Score: 6.0, Done: True
Time: 00h 03m 11s, Episode: 411, Steps: 1870, epr: 6.99, Loss: 8.84 Score: 6.0, Done: True
Time: 00h 03m 11s, Episode: 412, Steps: 1871, epr: 7.0, Loss: 10.8 Score: 15.0, Done: True
Time: 00h 03m 12s, Episode: 413, Steps: 1881, epr: 6.93, Loss: 10.3 Score: -23.0, Done: False
Time: 00h 03m 13s, Episode: 414, Steps: 1884, epr: 6.94, Loss: 10.7 Score: 11.0, Done: True
Time: 00h 03m 13s, Episode: 415, Steps: 1889, epr: 6.95, Loss: 9.88 Score: 11.0, Done: True
Time: 00h 03m 14s, Episode: 416, Steps: 1893, epr: 6.96, Loss: 9.69 Score: 12.0, Done: True
Time: 00h 03m 14s, Episode: 417, Steps: 1896, epr: 6.98, Loss: 11.1 Score: 12.0, Done: True
Time: 00h 03m 15s, Episode: 418, Steps: 1900, epr: 6.99, Loss: 9.57 Score: 11.0, Done: True
Time: 00h 03m 15s, Episode: 419, Steps: 1904, epr: 6.99, Loss: 9.63 Score: 9.0, Done: True
Time: 00h 03m 16s, Episode: 420, Steps: 1912, epr: 6.99, Loss: 10.5 Score: 5.0, Done: True
Time: 00h 03m 16s, Episode: 421, Steps: 1915, epr: 7.0, Loss: 11.3 Score: 12.0, Done: True
Time: 00h 03m 17s, Episode: 422, Steps: 1918, epr: 7.01, Loss: 9.54 Score: 12.0, Done: True
Time: 00h 03m 17s, Episode: 423, Steps: 1922, epr: 7.02, Loss: 12.6 Score: 12.0, Done: True
Time: 00h 03m 18s, Episode: 424, Steps: 1926, epr: 7.03, Loss: 14.6 Score: 11.0, Done: True
Time: 00h 03m 19s, Episode: 425, Steps: 1929, epr: 7.04, Loss: 9.97 Score: 13.0, Done: True
Time: 00h 03m 19s, Episode: 426, Steps: 1930, epr: 7.06, Loss: 10.3 Score: 15.0, Done: True
Time: 00h 03m 20s, Episode: 427, Steps: 1932, epr: 7.08, Loss: 9.88 Score: 14.0, Done: True
Time: 00h 03m 20s, Episode: 428, Steps: 1935, epr: 7.09, Loss: 11.7 Score: 13.0, Done: True
Time: 00h 03m 21s, Episode: 429, Steps: 1937, epr: 7.11, Loss: 10.5 Score: 13.0, Done: True
Time: 00h 03m 21s, Episode: 430, Steps: 1943, epr: 7.11, Loss: 8.49 Score: 10.0, Done: True
Time: 00h 03m 22s, Episode: 431, Steps: 1947, epr: 7.12, Loss: 8.68 Score: 12.0, Done: True
Time: 00h 03m 23s, Episode: 432, Steps: 1954, epr: 7.12, Loss: 9.28 Score: 5.0, Done: True
Time: 00h 03m 23s, Episode: 433, Steps: 1955, epr: 7.14, Loss: 9.17 Score: 15.0, Done: True
Time: 00h 03m 24s, Episode: 434, Steps: 1958, epr: 7.15, Loss: 10.7 Score: 12.0, Done: True
Time: 00h 03m 24s, Episode: 435, Steps: 1959, epr: 7.17, Loss: 9.62 Score: 15.0, Done: True
Time: 00h 03m 25s, Episode: 436, Steps: 1962, epr: 7.18, Loss: 9.46 Score: 13.0, Done: True
Time: 00h 03m 25s, Episode: 437, Steps: 1964, epr: 7.2, Loss: 10.2 Score: 14.0, Done: True
Time: 00h 03m 26s, Episode: 438, Steps: 1965, epr: 7.21, Loss: 9.42 Score: 15.0, Done: True
Time: 00h 03m 27s, Episode: 439, Steps: 1971, epr: 7.21, Loss: 8.37 Score: 7.0, Done: True
Time: 00h 03m 27s, Episode: 440, Steps: 1972, epr: 7.23, Loss: 9.02 Score: 15.0, Done: True
Time: 00h 03m 28s, Episode: 441, Steps: 1975, epr: 7.24, Loss: 9.28 Score: 12.0, Done: True
Time: 00h 03m 28s, Episode: 442, Steps: 1979, epr: 7.25, Loss: 10.2 Score: 12.0, Done: True
Time: 00h 03m 29s, Episode: 443, Steps: 1986, epr: 7.24, Loss: 10.3 Score: 1.0, Done: True
Time: 00h 03m 29s, Episode: 444, Steps: 1987, epr: 7.26, Loss: 8.97 Score: 15.0, Done: True
Time: 00h 03m 30s, Episode: 445, Steps: 1991, epr: 7.26, Loss: 13.3 Score: 11.0, Done: True
Time: 00h 03m 30s, Episode: 446, Steps: 1993, epr: 7.28, Loss: 9.67 Score: 14.0, Done: True
Time: 00h 03m 31s, Episode: 447, Steps: 1996, epr: 7.29, Loss: 8.72 Score: 13.0, Done: True
Time: 00h 03m 32s, Episode: 448, Steps: 1999, epr: 7.31, Loss: 10.5 Score: 13.0, Done: True
Time: 00h 03m 32s, Episode: 449, Steps: 2000, epr: 7.32, Loss: 11.0 Score: 15.0, Done: True
Time: 00h 03m 33s, Episode: 450, Steps: 2002, epr: 7.34, Loss: 10.4 Score: 14.0, Done: True
Time: 00h 03m 33s, Episode: 451, Steps: 2004, epr: 7.35, Loss: 10.4 Score: 13.0, Done: True
Time: 00h 03m 34s, Episode: 452, Steps: 2007, epr: 7.36, Loss: 9.08 Score: 13.0, Done: True
Time: 00h 03m 34s, Episode: 453, Steps: 2010, epr: 7.37, Loss: 9.22 Score: 13.0, Done: True
Time: 00h 03m 35s, Episode: 454, Steps: 2011, epr: 7.39, Loss: 9.32 Score: 15.0, Done: True
Time: 00h 03m 35s, Episode: 455, Steps: 2013, epr: 7.41, Loss: 8.82 Score: 14.0, Done: True
Time: 00h 03m 36s, Episode: 456, Steps: 2021, epr: 7.4, Loss: 9.24 Score: 5.0, Done: True
Time: 00h 03m 37s, Episode: 457, Steps: 2024, epr: 7.41, Loss: 10.1 Score: 12.0, Done: True
Time: 00h 03m 37s, Episode: 458, Steps: 2027, epr: 7.42, Loss: 7.78 Score: 13.0, Done: True
Time: 00h 03m 38s, Episode: 459, Steps: 2028, epr: 7.44, Loss: 10.1 Score: 15.0, Done: True
Time: 00h 03m 38s, Episode: 460, Steps: 2030, epr: 7.45, Loss: 10.4 Score: 14.0, Done: True
Time: 00h 03m 39s, Episode: 461, Steps: 2032, epr: 7.47, Loss: 9.58 Score: 14.0, Done: True
Time: 00h 03m 39s, Episode: 462, Steps: 2038, epr: 7.47, Loss: 9.26 Score: 9.0, Done: True
Time: 00h 03m 40s, Episode: 463, Steps: 2040, epr: 7.48, Loss: 9.19 Score: 12.0, Done: True
Time: 00h 03m 41s, Episode: 464, Steps: 2043, epr: 7.49, Loss: 7.55 Score: 12.0, Done: True
Time: 00h 03m 41s, Episode: 465, Steps: 2046, epr: 7.5, Loss: 8.5 Score: 13.0, Done: True
Time: 00h 03m 42s, Episode: 466, Steps: 2047, epr: 7.52, Loss: 9.2 Score: 15.0, Done: True
Time: 00h 03m 42s, Episode: 467, Steps: 2050, epr: 7.53, Loss: 8.61 Score: 11.0, Done: True
